Start;End;AccountCode;SecurityId; Time ms
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1001681; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1005940; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1003365; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1005267; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1003364; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1003362; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1007369; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1003292; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1008544; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1002483; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1001924; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1001425; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1003015; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1000941; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1001021; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1009221; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1003587; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1038;1007682; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1000600; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1002163; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1002185; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1002037; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1001032; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1007182; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1002243; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1007173; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1001289; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1002521; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1007556; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1001277; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1001681; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1005940; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1003365; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1005267; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1003364; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1003362; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1007369; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1003292; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1008544; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1002483; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1001924; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1001425; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1003015; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1000941; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1001021; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1009221; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1003587; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1063;1007682; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1000600; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1002163; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1002185; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1002037; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1001032; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1007182; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1002243; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1007173; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1001289; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1002521; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1007556; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1001277; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1001681; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1005940; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1003365; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1005267; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1003364; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1003362; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1007369; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1003292; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1008544; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1002483; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1001924; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1001425; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1003015; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1000941; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1001021; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1009221; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1003587; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1047;1007682; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1000600; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1002163; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1002185; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1002037; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1001032; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1007182; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1002243; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1007173; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1001289; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1002521; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1007556; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1001277; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1001681; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1005940; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1003365; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1005267; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1003364; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1003362; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1007369; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1003292; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1008544; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1002483; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1001924; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1001425; 0
