01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1005267; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1003364; 38
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1003362; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1007369; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1003292; 59
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1008544; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1002483; 22
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1001924; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1001425; 20
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1003015; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1000941; 21
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1001021; 58
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1009221; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1003587; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1118;1007682; 20
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1000600; 56
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1002163; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1002185; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1002037; 76
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1001032; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1007182; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1002243; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1007173; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1001289; 24
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1002521; 14
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1007556; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1001277; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1001681; 29
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1005940; 51
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1003365; 32
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1005267; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1003364; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1003362; 70
